,0,1,2,3,4,5,6,7,8,9,10,11,12
4398,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4399,route,,,,,,,,,,,,
4400,route,,,,,,,,,,,,
4401,establishment,finance,general_contractor,point_of_interest,,,,,,,,,
4402,route,,,,,,,,,,,,
4403,route,,,,,,,,,,,,
4404,establishment,parking,point_of_interest,,,,,,,,,,
4405,establishment,parking,point_of_interest,,,,,,,,,,
4406,route,,,,,,,,,,,,
4407,establishment,finance,general_contractor,point_of_interest,,,,,,,,,
4408,street_address,,,,,,,,,,,,
4409,route,,,,,,,,,,,,
4410,route,,,,,,,,,,,,
4411,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4412,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4413,atm,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,,
4414,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
4415,premise,,,,,,,,,,,,
4416,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4417,route,,,,,,,,,,,,
4418,street_address,,,,,,,,,,,,
4419,route,,,,,,,,,,,,
4420,route,,,,,,,,,,,,
4421,route,,,,,,,,,,,,
4422,route,,,,,,,,,,,,
4423,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4424,street_address,,,,,,,,,,,,
4425,route,,,,,,,,,,,,
4426,establishment,point_of_interest,,,,,,,,,,,
4427,street_address,,,,,,,,,,,,
4428,route,,,,,,,,,,,,
4429,establishment,gas_station,point_of_interest,,,,,,,,,,
4430,route,,,,,,,,,,,,
4431,route,,,,,,,,,,,,
4432,street_address,,,,,,,,,,,,
4433,establishment,parking,point_of_interest,,,,,,,,,,
4434,route,,,,,,,,,,,,
4435,street_address,,,,,,,,,,,,
4436,route,,,,,,,,,,,,
4437,route,,,,,,,,,,,,
4438,street_address,,,,,,,,,,,,
4439,street_address,,,,,,,,,,,,
4440,route,,,,,,,,,,,,
4441,route,,,,,,,,,,,,
4442,establishment,parking,point_of_interest,,,,,,,,,,
4443,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4444,establishment,gym,health,point_of_interest,,,,,,,,,
4445,route,,,,,,,,,,,,
4446,route,,,,,,,,,,,,
4447,establishment,point_of_interest,,,,,,,,,,,
4448,bar,establishment,food,lodging,night_club,point_of_interest,restaurant,,,,,,
4449,establishment,parking,point_of_interest,,,,,,,,,,
4450,establishment,point_of_interest,,,,,,,,,,,
4451,establishment,parking,point_of_interest,,,,,,,,,,
4452,atm,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,,
4453,establishment,finance,general_contractor,point_of_interest,,,,,,,,,
4454,establishment,general_contractor,home_goods_store,point_of_interest,store,,,,,,,,
4455,street_address,,,,,,,,,,,,
4456,route,,,,,,,,,,,,
4457,establishment,point_of_interest,,,,,,,,,,,
4458,establishment,point_of_interest,,,,,,,,,,,
4459,establishment,point_of_interest,university,,,,,,,,,,
4460,route,,,,,,,,,,,,
4461,route,,,,,,,,,,,,
4462,doctor,establishment,health,point_of_interest,,,,,,,,,
4463,street_address,,,,,,,,,,,,
4464,establishment,point_of_interest,,,,,,,,,,,
4465,establishment,point_of_interest,police,,,,,,,,,,
4466,establishment,point_of_interest,,,,,,,,,,,
4467,route,,,,,,,,,,,,
4468,establishment,parking,point_of_interest,,,,,,,,,,
4469,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4470,subpremise,,,,,,,,,,,,
4471,route,,,,,,,,,,,,
4472,establishment,point_of_interest,storage,,,,,,,,,,
4473,atm,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket,
4474,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4475,premise,,,,,,,,,,,,
4476,establishment,parking,point_of_interest,,,,,,,,,,
4477,street_address,,,,,,,,,,,,
4478,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4479,establishment,point_of_interest,university,,,,,,,,,,
4480,car_wash,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,
4481,establishment,point_of_interest,,,,,,,,,,,
4482,route,,,,,,,,,,,,
4483,route,,,,,,,,,,,,
4484,doctor,establishment,health,point_of_interest,,,,,,,,,
4485,postal_code,,,,,,,,,,,,
4486,establishment,parking,point_of_interest,,,,,,,,,,
4487,establishment,parking,point_of_interest,,,,,,,,,,
4488,establishment,point_of_interest,,,,,,,,,,,
4489,establishment,health,point_of_interest,,,,,,,,,,
4490,establishment,point_of_interest,,,,,,,,,,,
4491,atm,cafe,clothing_store,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,
4492,establishment,lodging,point_of_interest,,,,,,,,,,
4493,establishment,point_of_interest,,,,,,,,,,,
4494,establishment,parking,point_of_interest,store,,,,,,,,,
4495,establishment,point_of_interest,,,,,,,,,,,
4496,establishment,parking,point_of_interest,,,,,,,,,,
4497,establishment,parking,point_of_interest,,,,,,,,,,
4498,establishment,local_government_office,point_of_interest,,,,,,,,,,
4499,establishment,local_government_office,point_of_interest,,,,,,,,,,
4500,establishment,local_government_office,point_of_interest,,,,,,,,,,
4501,establishment,parking,point_of_interest,,,,,,,,,,
4502,establishment,lodging,point_of_interest,spa,,,,,,,,,
4503,establishment,point_of_interest,,,,,,,,,,,
4504,establishment,local_government_office,point_of_interest,,,,,,,,,,
4505,atm,clothing_store,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,
4506,establishment,point_of_interest,university,,,,,,,,,,
4507,establishment,point_of_interest,university,,,,,,,,,,
4508,establishment,lodging,point_of_interest,,,,,,,,,,
4509,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4510,establishment,lodging,point_of_interest,,,,,,,,,,
4511,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4512,establishment,lodging,point_of_interest,,,,,,,,,,
4513,establishment,parking,point_of_interest,,,,,,,,,,
4514,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store,supermarket,,,,,,
4515,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4516,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4517,establishment,parking,point_of_interest,,,,,,,,,,
4518,establishment,parking,point_of_interest,,,,,,,,,,
4519,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4520,establishment,food,gas_station,lodging,point_of_interest,restaurant,store,,,,,,
4521,establishment,parking,point_of_interest,,,,,,,,,,
4522,establishment,parking,point_of_interest,,,,,,,,,,
4523,establishment,parking,point_of_interest,,,,,,,,,,
4524,establishment,parking,point_of_interest,,,,,,,,,,
4525,route,,,,,,,,,,,,
4526,establishment,parking,point_of_interest,,,,,,,,,,
4527,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4528,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4529,establishment,gym,health,lodging,point_of_interest,spa,,,,,,,
4530,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4531,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4532,cafe,establishment,food,point_of_interest,,,,,,,,,
4533,establishment,point_of_interest,,,,,,,,,,,
4534,city_hall,establishment,local_government_office,point_of_interest,,,,,,,,,
4535,establishment,lodging,point_of_interest,,,,,,,,,,
4536,establishment,lodging,point_of_interest,,,,,,,,,,
4537,establishment,health,point_of_interest,,,,,,,,,,
4538,establishment,lodging,point_of_interest,,,,,,,,,,
4539,establishment,food,point_of_interest,,,,,,,,,,
4540,car_rental,establishment,finance,point_of_interest,,,,,,,,,
4541,establishment,point_of_interest,,,,,,,,,,,
4542,establishment,parking,point_of_interest,,,,,,,,,,
4543,atm,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,point_of_interest,store,supermarket,,,
4544,establishment,point_of_interest,,,,,,,,,,,
4545,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4546,establishment,point_of_interest,,,,,,,,,,,
4547,establishment,point_of_interest,,,,,,,,,,,
4548,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4549,route,,,,,,,,,,,,
4550,establishment,parking,point_of_interest,,,,,,,,,,
4551,establishment,point_of_interest,,,,,,,,,,,
4552,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4553,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4554,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4555,route,,,,,,,,,,,,
4556,establishment,point_of_interest,,,,,,,,,,,
4557,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4558,premise,,,,,,,,,,,,
4559,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4560,establishment,finance,point_of_interest,storage,,,,,,,,,
4561,establishment,parking,point_of_interest,,,,,,,,,,
4562,establishment,point_of_interest,,,,,,,,,,,
4563,establishment,parking,point_of_interest,,,,,,,,,,
4564,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4565,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4566,establishment,park,point_of_interest,tourist_attraction,,,,,,,,,
4567,establishment,point_of_interest,,,,,,,,,,,
4568,establishment,lodging,point_of_interest,,,,,,,,,,
4569,establishment,gym,health,point_of_interest,,,,,,,,,
4570,route,,,,,,,,,,,,
4571,establishment,point_of_interest,,,,,,,,,,,
4572,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4573,establishment,point_of_interest,,,,,,,,,,,
4574,establishment,point_of_interest,,,,,,,,,,,
4575,establishment,local_government_office,point_of_interest,,,,,,,,,,
4576,establishment,health,point_of_interest,,,,,,,,,,
4577,establishment,health,point_of_interest,,,,,,,,,,
4578,establishment,health,point_of_interest,,,,,,,,,,
4579,establishment,point_of_interest,store,,,,,,,,,,
4580,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4581,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4582,establishment,point_of_interest,store,,,,,,,,,,
4583,establishment,gym,health,point_of_interest,school,,,,,,,,
4584,establishment,gym,health,point_of_interest,school,,,,,,,,
4585,establishment,gym,health,point_of_interest,school,,,,,,,,
4586,establishment,food,point_of_interest,,,,,,,,,,
4587,establishment,library,point_of_interest,,,,,,,,,,
4588,establishment,point_of_interest,,,,,,,,,,,
4589,route,,,,,,,,,,,,
4590,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
4591,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
4592,establishment,point_of_interest,,,,,,,,,,,
4593,establishment,point_of_interest,storage,,,,,,,,,,
4594,establishment,point_of_interest,,,,,,,,,,,
4595,establishment,point_of_interest,,,,,,,,,,,
4596,establishment,point_of_interest,,,,,,,,,,,
4597,bar,establishment,food,meal_takeaway,point_of_interest,restaurant,,,,,,,
4598,establishment,point_of_interest,,,,,,,,,,,
4599,establishment,gym,health,point_of_interest,school,,,,,,,,
4600,street_address,,,,,,,,,,,,
4601,establishment,lodging,point_of_interest,,,,,,,,,,
4602,establishment,lodging,point_of_interest,,,,,,,,,,
4603,premise,,,,,,,,,,,,
4604,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4605,establishment,point_of_interest,,,,,,,,,,,
4606,establishment,point_of_interest,,,,,,,,,,,
4607,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4608,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4609,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4610,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4611,establishment,lodging,point_of_interest,spa,tourist_attraction,,,,,,,,
4612,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4613,establishment,gym,health,point_of_interest,,,,,,,,,
4614,car_repair,establishment,point_of_interest,,,,,,,,,,
4615,premise,,,,,,,,,,,,
4616,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4617,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4618,establishment,parking,point_of_interest,,,,,,,,,,
4619,premise,,,,,,,,,,,,
4620,route,,,,,,,,,,,,
4621,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4622,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4623,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4624,route,,,,,,,,,,,,
4625,establishment,point_of_interest,,,,,,,,,,,
4626,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
4627,establishment,parking,point_of_interest,,,,,,,,,,
4628,establishment,parking,point_of_interest,,,,,,,,,,
4629,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4630,establishment,parking,point_of_interest,,,,,,,,,,
4631,establishment,parking,point_of_interest,,,,,,,,,,
4632,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
4633,establishment,parking,point_of_interest,,,,,,,,,,
4634,establishment,parking,point_of_interest,,,,,,,,,,
4635,establishment,point_of_interest,university,,,,,,,,,,
4636,establishment,hospital,point_of_interest,,,,,,,,,,
4637,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4638,route,,,,,,,,,,,,
4639,postal_code,,,,,,,,,,,,
4640,establishment,point_of_interest,transit_station,,,,,,,,,,
4641,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4642,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4643,establishment,library,point_of_interest,,,,,,,,,,
4644,street_address,,,,,,,,,,,,
4645,premise,,,,,,,,,,,,
4646,street_address,,,,,,,,,,,,
4647,street_address,,,,,,,,,,,,
4648,establishment,gym,health,point_of_interest,,,,,,,,,
4649,street_address,,,,,,,,,,,,
4650,establishment,hospital,point_of_interest,,,,,,,,,,
4651,establishment,hospital,point_of_interest,,,,,,,,,,
4652,establishment,gym,health,point_of_interest,school,,,,,,,,
4653,establishment,hair_care,point_of_interest,,,,,,,,,,
4654,establishment,parking,point_of_interest,,,,,,,,,,
4655,establishment,library,point_of_interest,,,,,,,,,,
4656,establishment,point_of_interest,,,,,,,,,,,
4657,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4658,establishment,parking,point_of_interest,,,,,,,,,,
4659,establishment,parking,point_of_interest,,,,,,,,,,
4660,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store,supermarket,,,,,,
4661,route,,,,,,,,,,,,
4662,establishment,lodging,point_of_interest,,,,,,,,,,
4663,establishment,lodging,point_of_interest,,,,,,,,,,
4664,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4665,establishment,parking,point_of_interest,,,,,,,,,,
4666,establishment,point_of_interest,store,,,,,,,,,,
4667,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4668,establishment,parking,point_of_interest,,,,,,,,,,
4669,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4670,establishment,point_of_interest,,,,,,,,,,,
4671,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4672,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4673,establishment,food,lodging,point_of_interest,restaurant,store,,,,,,,
4674,establishment,point_of_interest,,,,,,,,,,,
4675,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4676,establishment,lodging,point_of_interest,,,,,,,,,,
4677,establishment,lodging,point_of_interest,,,,,,,,,,
4678,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
4679,establishment,point_of_interest,,,,,,,,,,,
4680,establishment,parking,point_of_interest,premise,,,,,,,,,
4681,establishment,parking,point_of_interest,premise,,,,,,,,,
4682,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4683,establishment,point_of_interest,,,,,,,,,,,
4684,establishment,lodging,point_of_interest,,,,,,,,,,
4685,subpremise,,,,,,,,,,,,
4686,establishment,point_of_interest,,,,,,,,,,,
4687,atm,car_wash,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,
4688,establishment,point_of_interest,store,,,,,,,,,,
4689,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4690,establishment,lodging,point_of_interest,,,,,,,,,,
4691,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4692,route,,,,,,,,,,,,
4693,establishment,lodging,point_of_interest,,,,,,,,,,
4694,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4695,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4696,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4697,establishment,point_of_interest,,,,,,,,,,,
4698,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4699,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4700,establishment,point_of_interest,,,,,,,,,,,
4701,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4702,establishment,point_of_interest,,,,,,,,,,,
4703,establishment,point_of_interest,store,,,,,,,,,,
4704,establishment,point_of_interest,,,,,,,,,,,
4705,bar,establishment,food,lodging,park,point_of_interest,restaurant,,,,,,
4706,establishment,parking,point_of_interest,,,,,,,,,,
4707,establishment,food,lodging,point_of_interest,restaurant,store,,,,,,,
4708,establishment,parking,point_of_interest,,,,,,,,,,
4709,establishment,point_of_interest,,,,,,,,,,,
4710,establishment,point_of_interest,,,,,,,,,,,
4711,establishment,point_of_interest,,,,,,,,,,,
4712,establishment,parking,point_of_interest,,,,,,,,,,
4713,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4714,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4715,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4716,establishment,parking,point_of_interest,,,,,,,,,,
4717,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4718,establishment,furniture_store,home_goods_store,point_of_interest,store,,,,,,,,
4719,establishment,lodging,point_of_interest,,,,,,,,,,
4720,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4721,establishment,lodging,point_of_interest,,,,,,,,,,
4722,establishment,parking,point_of_interest,,,,,,,,,,
4723,establishment,parking,point_of_interest,premise,,,,,,,,,
4724,route,,,,,,,,,,,,
4725,establishment,hospital,point_of_interest,,,,,,,,,,
4726,establishment,point_of_interest,,,,,,,,,,,
4727,establishment,point_of_interest,,,,,,,,,,,
4728,postal_code,,,,,,,,,,,,
4729,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4730,establishment,lodging,point_of_interest,,,,,,,,,,
4731,establishment,point_of_interest,,,,,,,,,,,
4732,establishment,point_of_interest,,,,,,,,,,,
4733,car_repair,establishment,home_goods_store,point_of_interest,store,,,,,,,,
4734,establishment,parking,point_of_interest,,,,,,,,,,
4735,establishment,lodging,point_of_interest,,,,,,,,,,
4736,establishment,lodging,point_of_interest,,,,,,,,,,
4737,establishment,point_of_interest,,,,,,,,,,,
4738,establishment,point_of_interest,,,,,,,,,,,
4739,establishment,point_of_interest,,,,,,,,,,,
4740,cafe,establishment,food,point_of_interest,store,,,,,,,,
4741,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4742,establishment,point_of_interest,university,,,,,,,,,,
4743,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4744,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4745,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4746,establishment,general_contractor,point_of_interest,,,,,,,,,,
4747,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4748,establishment,general_contractor,point_of_interest,,,,,,,,,,
4749,establishment,gas_station,point_of_interest,,,,,,,,,,
4750,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4751,convenience_store,establishment,food,gas_station,meal_takeaway,point_of_interest,restaurant,store,,,,,
4752,establishment,point_of_interest,storage,,,,,,,,,,
4753,establishment,point_of_interest,storage,,,,,,,,,,
4754,premise,,,,,,,,,,,,
4755,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4756,establishment,point_of_interest,,,,,,,,,,,
4757,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4758,establishment,lodging,point_of_interest,,,,,,,,,,
4759,bar,establishment,lodging,point_of_interest,,,,,,,,,
4760,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4761,atm,cafe,clothing_store,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,
4762,bar,establishment,lodging,point_of_interest,,,,,,,,,
4763,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4764,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4765,establishment,lodging,point_of_interest,,,,,,,,,,
4766,campground,establishment,gym,health,lodging,park,point_of_interest,rv_park,spa,,,,
4767,establishment,point_of_interest,storage,store,,,,,,,,,
4768,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
4769,establishment,food,gym,health,lodging,point_of_interest,restaurant,,,,,,
4770,establishment,lodging,point_of_interest,spa,,,,,,,,,
4771,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4772,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
4773,street_address,,,,,,,,,,,,
4774,premise,,,,,,,,,,,,
4775,establishment,point_of_interest,tourist_attraction,,,,,,,,,,
4776,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4777,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
4778,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4779,establishment,museum,point_of_interest,tourist_attraction,,,,,,,,,
4780,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4781,establishment,lodging,point_of_interest,,,,,,,,,,
4782,bar,establishment,point_of_interest,,,,,,,,,,
4783,establishment,lodging,point_of_interest,,,,,,,,,,
4784,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
4785,premise,,,,,,,,,,,,
4786,premise,,,,,,,,,,,,
4787,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4788,establishment,park,point_of_interest,tourist_attraction,,,,,,,,,
4789,establishment,parking,point_of_interest,,,,,,,,,,
4790,establishment,lodging,point_of_interest,,,,,,,,,,
4791,establishment,gym,health,point_of_interest,tourist_attraction,,,,,,,,
4792,establishment,parking,point_of_interest,,,,,,,,,,
4793,establishment,point_of_interest,,,,,,,,,,,
4794,establishment,point_of_interest,,,,,,,,,,,
4795,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4796,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4797,establishment,lodging,point_of_interest,,,,,,,,,,
4798,establishment,parking,point_of_interest,,,,,,,,,,
4799,establishment,gym,health,point_of_interest,,,,,,,,,
4800,route,,,,,,,,,,,,
4801,establishment,point_of_interest,,,,,,,,,,,
4802,establishment,point_of_interest,,,,,,,,,,,
4803,establishment,gas_station,point_of_interest,,,,,,,,,,
4804,establishment,point_of_interest,,,,,,,,,,,
4805,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4806,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4807,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
4808,convenience_store,establishment,food,point_of_interest,store,,,,,,,,
4809,establishment,gas_station,point_of_interest,,,,,,,,,,
4810,establishment,point_of_interest,,,,,,,,,,,
4811,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4812,car_repair,establishment,health,point_of_interest,,,,,,,,,
4813,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4814,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
4815,campground,establishment,laundry,lodging,park,point_of_interest,,,,,,,
4816,establishment,lodging,point_of_interest,,,,,,,,,,
4817,establishment,point_of_interest,,,,,,,,,,,
4818,establishment,lodging,point_of_interest,,,,,,,,,,
4819,route,,,,,,,,,,,,
4820,establishment,parking,point_of_interest,,,,,,,,,,
4821,campground,establishment,lodging,park,point_of_interest,rv_park,,,,,,,
4822,atm,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,
4823,route,,,,,,,,,,,,
4824,establishment,parking,point_of_interest,,,,,,,,,,
4825,establishment,parking,point_of_interest,,,,,,,,,,
4826,route,,,,,,,,,,,,
4828,establishment,parking,point_of_interest,,,,,,,,,,
4829,establishment,parking,point_of_interest,,,,,,,,,,
4830,route,,,,,,,,,,,,
4831,establishment,point_of_interest,university,,,,,,,,,,
4832,establishment,health,hospital,point_of_interest,,,,,,,,,
4833,establishment,point_of_interest,,,,,,,,,,,
4834,establishment,health,point_of_interest,,,,,,,,,,
4835,route,,,,,,,,,,,,
4836,atm,cafe,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket
4837,establishment,gym,health,point_of_interest,school,,,,,,,,
4838,route,,,,,,,,,,,,
4839,establishment,point_of_interest,,,,,,,,,,,
4840,establishment,point_of_interest,,,,,,,,,,,
4841,establishment,hospital,point_of_interest,,,,,,,,,,
4842,establishment,hospital,point_of_interest,,,,,,,,,,
4843,establishment,hospital,point_of_interest,,,,,,,,,,
4844,establishment,hospital,point_of_interest,,,,,,,,,,
4845,route,,,,,,,,,,,,
4846,establishment,point_of_interest,subway_station,transit_station,,,,,,,,,
4847,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4848,establishment,hospital,point_of_interest,,,,,,,,,,
4849,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4850,route,,,,,,,,,,,,
4851,establishment,point_of_interest,university,,,,,,,,,,
4852,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4853,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4854,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4855,postal_code,,,,,,,,,,,,
4856,establishment,fire_station,point_of_interest,,,,,,,,,,
4857,establishment,point_of_interest,,,,,,,,,,,
4858,establishment,point_of_interest,,,,,,,,,,,
4859,car_dealer,car_rental,car_repair,establishment,point_of_interest,store,,,,,,,
4860,establishment,point_of_interest,,,,,,,,,,,
4861,route,,,,,,,,,,,,
4862,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4863,establishment,point_of_interest,university,,,,,,,,,,
4864,route,,,,,,,,,,,,
4865,route,,,,,,,,,,,,
4866,establishment,parking,point_of_interest,,,,,,,,,,
4867,establishment,point_of_interest,,,,,,,,,,,
4868,establishment,point_of_interest,,,,,,,,,,,
4869,establishment,hospital,point_of_interest,,,,,,,,,,
4870,establishment,parking,point_of_interest,,,,,,,,,,
4871,establishment,point_of_interest,,,,,,,,,,,
4872,establishment,point_of_interest,,,,,,,,,,,
4873,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4874,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
4875,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4876,establishment,hospital,point_of_interest,,,,,,,,,,
4877,establishment,parking,point_of_interest,,,,,,,,,,
4878,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4879,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4880,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
4881,route,,,,,,,,,,,,
4882,establishment,point_of_interest,,,,,,,,,,,
4883,establishment,parking,point_of_interest,,,,,,,,,,
4884,establishment,point_of_interest,transit_station,,,,,,,,,,
4885,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4886,establishment,point_of_interest,shopping_mall,,,,,,,,,,
4887,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4888,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
4889,car_dealer,establishment,point_of_interest,store,,,,,,,,,
4890,establishment,point_of_interest,,,,,,,,,,,
4891,premise,,,,,,,,,,,,
4892,establishment,point_of_interest,,,,,,,,,,,
4893,premise,,,,,,,,,,,,
